index	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated
6788	0.027	0.038	6.7e-08	0.00027648	1e-07	0.01	0.0	0.01	0.041	0.00905
6789	0.033	0.027999999999999997	6.36e-07	0.00014335999999999998	1e-06	0.01	0.0	0.01	0.046	0.00173
6790	0.027	0.035	4e-09	0.0017408	5e-09	0.01	0.0	0.01	0.041	0.002
6791	0.027	0.040999999999999995	3.6e-08	0.00031744	1e-07	0.01	0.0	0.01	0.041	0.00765
6793	0.027	0.047	1.363e-06	0.00016384	1e-07	0.0	0.000259	0.01	0.041	0.00539
6795	0.027	0.045	2.1979e-05	9.82e-05	1e-05	0.01	0.0	0.01	0.041	0.00539
6796	0.022	0.040999999999999995	1.58e-07	0.0026624	5e-07	0.01	0.0	0.04	0.037	0.00132
6799	0.005	0.048	1.6e-08	0.0004608	5e-09	0.01	0.0	0.01	0.005	0.00448
6803	0.007	0.034	1.98e-07	2.19e-05	5e-07	0.01	0.0	0.01	0.007	0.00645
6804	0.027	0.05	3e-09	5.5e-06	1e-09	0.01	0.0	0.01	0.041	0.01514
6807	0.027	0.043	3.7e-08	3.23e-05	5e-08	0.01	0.0	0.01	0.041	0.01293
6808	0.02	0.044000000000000004	3.7122e-05	0.0091136	1e-05	0.01	0.0	0.01	0.033	0.00167
6809	0.02	0.018000000000000002	5e-09	0.00053248	1e-08	0.01	0.0	0.01	0.009	0.00361
6810	0.034	0.042	5.7e-08	0.001536	1e-07	0.01	0.0	0.01	0.047	0.00449
6811	0.019	0.033	2.94e-07	0.0019456	1e-07	0.01	0.0	0.01	0.019	0.00132
6813	0.02	0.05	7e-09	0.0005734399999999999	1e-10	0.01	0.0	0.01	0.009	0.00356
6817	0.018	0.048	1e-08	0.0011264	1e-08	0.01	0.0	0.01	0.017	0.00314
6819	0.02	0.045	4.72e-07	0.00044031999999999996	1e-07	0.01	0.0	0.01	0.009	0.00145
6820	0.02	0.05	1e-07	0.001024	1e-08	0.01	0.0	0.01	0.009	0.00206
6821	0.02	0.045	2.2167e-05	0.0090112	1e-05	0.01	0.0	0.01	0.033	0.00169
6822	0.02	0.047	3.8e-08	0.00054272	5e-09	0.01	0.0	0.01	0.009	0.00146
6824	0.02	0.046	6.9e-08	0.00031744	1e-08	0.01	0.0	0.01	0.009	0.00492
6827	0.02	0.045	3.8e-08	0.0006656	1e-08	0.01	0.0	0.01	0.009	0.00433
6830	0.025	0.035	4e-09	0.004096	1e-09	0.01	0.0	0.01	0.025	0.00433
6833	0.02	0.035	4e-09	0.0021504	1e-08	0.01	0.0	0.01	0.009	0.00432
6834	0.005	0.028999999999999998	2.8e-08	0.002048	5e-09	0.0	0.0017989999999999998	0.01	0.005	0.004
6844	0.004	0.048	2.38e-07	0.0027648	1e-07	0.01	0.0	0.01	0.004	0.00187
6845	0.004	0.047	1.19e-07	0.0001536	1e-08	0.01	0.0	0.01	0.004	0.00433
6847	0.018	0.040999999999999995	1.4e-08	0.0013312	1e-09	0.01	0.0	0.01	0.017	0.01138
6848	0.029	0.05	3e-09	0.00049152	1e-09	0.01	0.0	0.01	0.043	0.00176
6849	0.007	0.05	3e-09	0.00016384	1e-09	0.01	0.0	0.01	0.007	0.00846
6853	0.015	0.04	4.015e-06	0.00078848	1e-05	0.01	0.0	0.04	0.014	0.0058
6855	0.005	0.043	2.8e-08	0.00034816	1e-08	0.01	0.0	0.01	0.005	0.01307
6857	0.021	0.040999999999999995	6.98e-07	0.00024576	1e-06	0.01	0.0	0.03	0.036	0.01394
6858	0.02	0.05	8e-09	0.00027648	1e-09	0.01	0.0	0.01	0.01	0.0036
6860	0.015	0.05	2e-09	0.0006041600000000001	5e-09	0.01	0.0	0.01	0.014	0.00156
6864	0.023	0.04	6e-09	0.002048	1e-09	0.01	0.0	0.01	0.038	0.00805
6867	0.034	0.035	8e-09	0.0026624	1e-10	0.01	0.0	0.01	0.047	0.00315
6871	0.012	0.040999999999999995	1.5057e-05	0.00058368	5e-06	0.01	0.0	0.01	0.012	0.00117
6874	0.018	0.046	1.0198e-05	0.00022528	1e-06	0.01	0.0	0.01	0.017	0.00464
6878	0.034	0.040999999999999995	0.000132792	0.0063488	0.0001	0.01	0.0	0.01	0.047	0.00399
6880	0.023	0.042	4.977e-06	0.0010035200000000001	1e-06	0.01	0.0	0.01	0.038	0.00126
6881	0.007	0.022000000000000002	6.2e-08	0.0034816	1e-07	0.01	0.0	0.01	0.007	0.00233
6882	0.019	0.043	4.5558e-05	0.0054272	5e-05	0.01	0.0	0.03	0.022	0.00188
6883	0.012	0.047	1.9784e-05	0.00074752	1e-06	0.0	0.000299	0.01	0.012	0.00168
6886	0.005	0.040999999999999995	1.5e-08	0.0024576	1e-08	0.01	0.0	0.01	0.005	0.00237
6888	0.018	0.031	1.0006e-05	0.0054272	1e-05	0.01	0.0	0.01	0.017	0.00125
6889	0.02	0.042	0.000246705	0.0027648	1e-05	0.01	0.0	0.02	0.023	0.00208
6891	0.026	0.03	2.719e-06	0.0017408	1e-06	0.01	0.0	0.02	0.04	0.00118
6892	0.019	0.048	2.65e-07	0.00013312	1e-08	0.0	0.000349	0.01	0.03	0.01259
6893	0.027	0.037000000000000005	5e-08	0.0019456	5e-08	0.01	0.0	0.01	0.041	0.0054
6894	0.028	0.031	1.12e-07	0.00090112	1e-08	0.0	9.9e-05	0.01	0.042	0.00581
6895	0.019	0.046	5.47e-07	0.00013312	1e-07	0.01	0.0	0.01	0.03	0.01259
6896	0.024	0.028999999999999998	3.33e-07	0.00018432	5e-07	0.01	0.0	0.01	0.039	0.00371
6897	0.024	0.042	3.29e-07	0.00049152	1e-06	0.01	0.0	0.01	0.039	0.0038
6898	0.019	0.047	7.05e-07	0.00018432	1e-07	0.01	0.0	0.01	0.03	0.01219
6899	0.019	0.045	7e-08	6.91e-05	1e-08	0.01	0.0	0.01	0.03	0.00199
6900	0.018	0.027999999999999997	4.8e-08	0.0012288	5e-08	0.01	0.0	0.01	0.017	0.00427
6902	0.028	0.044000000000000004	2.839e-06	0.00052224	1e-06	0.01	0.0	0.01	0.042	0.01782
6903	0.012	0.044000000000000004	9.6e-08	0.00073728	1e-07	0.01	0.0	0.01	0.012	0.00115
6904	0.012	0.040999999999999995	2.048e-06	0.0024576	1e-06	0.01	0.0	0.01	0.012	0.00141
6905	0.005	0.046	4.8e-08	0.00075776	1e-08	0.01	0.0	0.01	0.005	0.00464
6906	0.034	0.03	6.7e-08	0.0054272	5e-08	0.01	0.0	0.01	0.047	0.00211
6907	0.019	0.040999999999999995	6.4e-08	0.00013312	5e-08	0.01	0.0	0.01	0.03	0.02005
6908	0.028	0.042	9.789e-05	0.0014336	1e-05	0.0	0.00024900000000000004	0.01	0.042	0.00826
6910	0.011	0.044000000000000004	1.6e-08	0.00017408	1e-09	0.01	0.0	0.01	0.011	0.00841
6911	0.028	0.039	2.5035e-05	0.0014336	1e-05	0.01	0.0	0.01	0.042	0.00769
6916	0.028	0.043	5.8614e-05	0.0026624	1e-05	0.0	9.9e-05	0.01	0.042	0.00721
6917	0.028	0.045	4e-09	5.11e-05	5e-10	0.01	0.0	0.01	0.042	0.00697
6918	0.028	0.045	4e-09	0.00017408	1e-10	0.01	0.0	0.01	0.042	0.00273
6919	0.026	0.036000000000000004	5.7e-08	0.0032768	1e-07	0.01	0.0	0.01	0.04	0.00181
6920	0.018	0.02	8e-09	0.0012288	1e-08	0.01	0.0	0.01	0.017	0.00744
6921	0.026	0.04	4.1e-08	0.0023552	1e-07	0.01	0.0	0.01	0.04	0.00177
6922	0.024	0.045	1.376e-06	0.0005632	1e-06	0.0	0.000149	0.01	0.039	0.00247
6923	0.02	0.04	1.1e-08	0.00096256	1e-08	0.01	0.0	0.01	0.009	0.01053
6924	0.028	0.043	1.098e-06	0.0018432	5e-07	0.01	0.0	0.01	0.042	0.01509
6926	0.028	0.045	6.9e-08	9.51e-05	1e-08	0.0	9.9e-05	0.01	0.042	0.00685
6927	0.001	0.048	4.1e-08	0.00019455999999999998	5e-08	0.01	0.0	0.01	0.001	0.00253
6928	0.028	0.045	7.5e-08	0.00026624	1e-07	0.01	0.0	0.04	0.042	0.00916
6931	0.028	0.042	1.7e-08	9.63e-05	1e-08	0.01	0.0	0.01	0.042	0.02032
6932	0.024	0.045	1.2572e-05	0.0008704	1e-05	0.01	0.0	0.01	0.039	0.00259
6933	0.02	0.046	8.4114e-05	0.0023552	5e-06	0.0	9.9e-05	0.03	0.024	0.00146
6936	0.024	0.039	2.05e-07	0.00024576	5e-07	0.01	0.0	0.01	0.039	0.00487
6939	0.02	0.043	1.31e-07	0.0002048	5e-08	0.01	0.0	0.01	0.009	0.00741
6940	0.027	0.039	3.19e-07	2.5e-06	1e-07	0.0	0.000299	0.01	0.041	0.00579
6941	0.027	0.043	1.3064e-05	0.00047104	1e-05	0.01	0.0	0.01	0.041	0.00189
6942	0.012	0.037000000000000005	1.2e-07	0.0031744	1e-07	0.01	0.0	0.01	0.012	0.00401
6943	0.012	0.047	3e-09	0.0008396799999999999	1e-09	0.01	0.0	0.01	0.012	0.00296
6944	0.02	0.043	4.2e-08	5.54e-05	5e-08	0.01	0.0	0.01	0.009	0.00568
6945	0.012	0.017	2.1e-08	0.0021504	1e-09	0.0	0.000499	0.01	0.012	0.00402
6946	0.012	0.045	1.01e-07	0.0007065600000000001	1e-07	0.01	0.0	0.01	0.012	0.00116
6948	0.005	0.047	3e-09	0.0011264	1e-09	0.01	0.0	0.01	0.005	0.01408
6950	0.012	0.05	4e-09	0.00041983999999999994	5e-10	0.01	0.0	0.01	0.012	0.00137
6954	0.012	0.046	8.3e-08	0.0004096	5e-08	0.01	0.0	0.01	0.012	0.00135
6955	0.012	0.028999999999999998	1.9e-08	0.00022528	5e-08	0.01	0.0	0.01	0.012	0.0052
6957	0.012	0.048	1.1e-08	0.00037888	1e-08	0.01	0.0	0.01	0.012	0.00365
6958	0.015	0.023	3e-09	0.00024576	1e-08	0.01	0.0	0.01	0.014	0.00133
6960	0.02	0.038	1.74e-07	0.0045056	1e-07	0.01	0.0	0.01	0.029	0.00498
6961	0.027	0.042	5e-09	0.0031744	5e-09	0.01	0.0	0.01	0.041	0.00219
6963	0.02	0.044000000000000004	5.51e-07	0.0038912	1e-06	0.01	0.0	0.01	0.029	0.00513
6965	0.019	0.04	3.8448e-05	0.0027648	5e-05	0.01	0.0	0.01	0.028	0.00165
6966	0.007	0.040999999999999995	2.2782e-05	3.51e-05	1e-05	0.01	0.0	0.01	0.007	0.01344
6967	0.012	0.034	5e-09	0.00090112	5e-09	0.01	0.0	0.01	0.012	0.00498
6968	0.019	0.043	8.5882e-05	0.0023552	0.0001	0.01	0.0	0.01	0.019	0.00386
6969	0.019	0.04	5.1067e-05	0.0049152	5e-05	0.01	0.0	0.02	0.022	0.00183
6970	0.027	0.042	1.3005e-05	0.00099328	1e-05	0.01	0.0	0.01	0.041	0.00311
6971	0.028	0.040999999999999995	1.31e-07	2.7e-06	1e-08	0.0	0.000499	0.01	0.042	0.01361
6972	0.012	0.047	3.96e-07	0.0012288	1e-07	0.01	0.0	0.01	0.012	0.00115
6973	0.02	0.042	4.1693e-05	0.0075776	1e-05	0.01	0.0	0.01	0.029	0.00177
6974	0.025	0.039	0.000138739	0.0045056	0.0001	0.01	0.0	0.02	0.025	0.00144
6975	0.02	0.038	9.1645e-05	0.0036864	0.0001	0.01	0.0	0.02	0.029	0.00204
6976	0.019	0.040999999999999995	4.1e-08	0.00014335999999999998	5e-08	0.01	0.0	0.01	0.048	0.0156
6978	0.019	0.038	2.99e-07	0.00256	1e-07	0.01	0.0	0.01	0.028	0.00383
6980	0.02	0.037000000000000005	7.664e-06	0.0045056	5e-06	0.01	0.0	0.01	0.0	0.01176
6981	0.019	0.043	2.5952e-05	0.0036864	5e-06	0.01	0.0	0.03	0.022	0.01178
6982	0.027	0.04	2.2e-08	8.2e-06	1e-08	0.0	9.9e-05	0.01	0.041	0.0151
6983	0.019	0.042	5.1791e-05	0.0058368	1e-05	0.01	0.0	0.01	0.028	0.00175
6985	0.02	0.047	5.13e-07	0.0010035200000000001	5e-07	0.01	0.0	0.01	0.009	0.00349
6986	0.019	0.047	0.000142308	0.0024576	5e-05	0.01	0.0	0.03	0.03	0.00119
6987	0.019	0.043	5.4221e-05	0.0048128	1e-05	0.01	0.0	0.01	0.028	0.01992
6988	0.02	0.042	2.231e-06	0.0037888	5e-06	0.01	0.0	0.01	0.01	0.00128
6989	0.02	0.035	1.38e-06	0.0007065600000000001	5e-06	0.01	0.0	0.01	0.01	0.00133
6990	0.02	0.047	0.000412744	0.001024	0.0001	0.01	0.0	0.01	0.0	0.00132
6991	0.02	0.047	1.2784e-05	0.001536	1e-05	0.01	0.0	0.01	0.01	0.00116
6992	0.018	0.045	2.586e-06	0.00096256	1e-06	0.01	0.0	0.01	0.017	0.01077
6993	0.02	0.045	9.92e-07	0.0050176	1e-06	0.01	0.0	0.02	0.01	0.00118
6994	0.02	0.047	2.4557e-05	0.0024576	1e-05	0.01	0.0	0.01	0.0	0.00117
6995	0.02	0.046	1.6041e-05	0.00074752	1e-05	0.01	0.0	0.01	0.01	0.00146
6996	0.019	0.046	0.000267229	0.0024576	0.0001	0.01	0.0	0.02	0.048	0.00184
6997	0.02	0.049	5.5723e-05	0.0014336	1e-05	0.01	0.0	0.01	0.01	0.00177
7000	0.024	0.044000000000000004	0.001490722	0.0021504	0.0005	0.01	0.0	0.01	0.039	0.00132
7001	0.02	0.044000000000000004	2.3474e-05	0.00090112	5e-05	0.01	0.0	0.01	0.0	0.00125
7002	0.02	0.045	1.2293e-05	0.0004096	1e-05	0.01	0.0	0.01	0.01	0.00206
7004	0.02	0.044000000000000004	3.588e-06	0.0018432	5e-06	0.01	0.0	0.01	0.01	0.00276
7005	0.02	0.044000000000000004	7.67e-07	0.0018432	1e-06	0.01	0.0	0.01	0.01	0.00278
7006	0.02	0.03	1.279e-06	0.0013312	1e-06	0.01	0.0	0.01	0.02	0.00168
7007	0.02	0.048	2.229e-05	0.0013312	5e-06	0.01	0.0	0.01	0.024	0.00115
7008	0.02	0.047	3.4279e-05	0.0024576	1e-05	0.01	0.0	0.01	0.0	0.00118
7010	0.02	0.04	3.09e-07	0.00256	1e-06	0.01	0.0	0.01	0.01	0.0021
7011	0.02	0.037000000000000005	1.478e-06	0.0044032	1e-06	0.01	0.0	0.01	0.02	0.00585
7012	0.02	0.035	8.07e-07	0.00047104	5e-06	0.01	0.0	0.01	0.02	0.00211
7013	0.02	0.027000000000000003	5.706e-06	0.0048128	5e-06	0.01	0.0	0.01	0.01	0.00503
7014	0.019	0.047	0.000183343	0.002048	5e-05	0.01	0.0	0.02	0.048	0.00184
7015	0.02	0.040999999999999995	2.13e-07	0.0026624	5e-07	0.01	0.0	0.01	0.0	0.00173
7016	0.02	0.045	5.481e-06	0.0070656	5e-06	0.01	0.0	0.01	0.01	0.00144
7017	0.02	0.046	7.69e-07	0.0013312	1e-06	0.01	0.0	0.01	0.01	0.00238
7018	0.003	0.045	4.5452e-05	0.00094208	5e-05	0.01	0.0	0.01	0.003	0.00132
7019	0.02	0.044000000000000004	2.89e-07	0.0019456	1e-06	0.01	0.0	0.01	0.01	0.00284
7020	0.022	0.043	0.000112223	0.0034816	1e-05	0.01	0.0	0.04	0.037	0.00146
7022	0.02	0.045	2.442e-06	0.0013312	1e-06	0.01	0.0	0.01	0.0	0.00145
7023	0.02	0.046	1.2034e-05	0.0034816	1e-05	0.01	0.0	0.01	0.01	0.00186
7024	0.02	0.047	8.264e-06	0.0024576	5e-06	0.01	0.0	0.01	0.0	0.00118
7025	0.02	0.046	1.977e-06	0.00038911999999999996	1e-06	0.01	0.0	0.01	0.01	0.0028
7026	0.02	0.031	3.05e-07	0.0008499200000000001	1e-06	0.01	0.0	0.01	0.0	0.00874
7027	0.02	0.039	6.903e-06	0.00256	1e-05	0.01	0.0	0.01	0.0	0.00301
7028	0.019	0.047	6.2561e-05	0.0054272	1e-05	0.01	0.0	0.01	0.03	0.0012
7029	0.02	0.046	9.016e-06	0.0024576	1e-05	0.01	0.0	0.01	0.0	0.00114
7030	0.005	0.047	4.1625e-05	0.00055296	1e-05	0.01	0.0	0.01	0.005	0.00342
7032	0.021	0.05	2e-09	0.0011264	1e-09	0.01	0.0	0.04	0.036	0.00175
7033	0.031	0.044000000000000004	8.433e-06	0.0005734399999999999	1e-06	0.01	0.0	0.01	0.045	0.00175
7034	0.005	0.048	7.26e-07	0.00055296	1e-08	0.0	0.000399	0.01	0.005	0.00343
7036	0.022	0.040999999999999995	8e-09	0.00045056	1e-09	0.01	0.0	0.02	0.037	0.00502
7038	0.033	0.043	8.28e-07	0.0008396799999999999	1e-07	0.01	0.0	0.01	0.046	0.00414
7039	0.019	0.044000000000000004	1.2e-08	0.0100352	1e-08	0.01	0.0	0.04	0.022	0.00294
7040	0.027	0.047	7e-09	0.0029696	1e-08	0.01	0.0	0.01	0.041	0.00154
7041	0.023	0.04	4e-09	0.00024576	1e-10	0.01	0.0	0.01	0.038	0.00481
7042	0.033	0.034	7.36e-07	0.0008704	5e-07	0.01	0.0	0.02	0.046	0.00117
7043	0.019	0.046	1.5e-08	0.00032768	5e-10	0.01	0.0	0.01	0.019	0.00511
7045	0.033	0.027999999999999997	3.3e-08	0.0033792	1e-08	0.01	0.0	0.01	0.046	0.00175
7047	0.026	0.031	4.21e-07	0.0054272	1e-06	0.01	0.0	0.01	0.04	0.00264
7049	0.033	0.039	2.62e-07	0.0022528	1e-07	0.01	0.0	0.01	0.046	0.00155
7051	0.033	0.042	6.9e-08	0.00256	5e-08	0.01	0.0	0.01	0.046	0.00461
7052	0.012	0.045	6.4983e-05	0.0039936	1e-05	0.01	0.0	0.01	0.012	0.00163
7054	0.026	0.040999999999999995	6e-08	0.0013312	1e-08	0.01	0.0	0.01	0.04	0.0121
7056	0.02	0.042	1.2e-08	0.0013312	1e-08	0.01	0.0	0.01	0.01	0.00316
7059	0.034	0.033	5.55e-07	0.0031744	5e-07	0.01	0.0	0.01	0.047	0.00343
7060	0.02	0.044000000000000004	7.5e-08	0.00037888	5e-09	0.01	0.0	0.01	0.009	0.00579
7062	0.02	0.044000000000000004	3.6e-08	0.0024576	1e-07	0.01	0.0	0.01	0.029	0.00167
7063	0.019	0.046	2e-08	0.0034816	1e-09	0.01	0.0	0.04	0.022	0.00208
7064	0.023	0.044000000000000004	1.9212e-05	0.0007065600000000001	5e-06	0.01	0.0	0.01	0.038	0.00117
7065	0.019	0.045	1.4e-08	0.004608	1e-09	0.01	0.0	0.02	0.022	0.00152
7066	0.026	0.040999999999999995	4.6e-08	0.0012288	1e-08	0.01	0.0	0.01	0.04	0.00686
7067	0.033	0.022000000000000002	2.3e-08	0.0033792	1e-08	0.01	0.0	0.01	0.046	0.00175
7068	0.02	0.042	3.1e-08	0.003584	5e-08	0.01	0.0	0.01	0.029	0.00169
7069	0.02	0.048	4e-09	0.00256	1e-08	0.01	0.0	0.01	0.029	0.00131
7072	0.012	0.032	1.24e-07	0.00073728	1e-07	0.01	0.0	0.01	0.012	0.00329
7073	0.026	0.043	2.91e-07	0.0014336	1e-07	0.01	0.0	0.01	0.04	0.00986
7075	0.027	0.046	2.1e-08	0.0009113600000000001	1e-08	0.01	0.0	0.01	0.041	0.00204
7077	0.027	0.045	3.1621e-05	2.08e-05	5e-05	0.01	0.0	0.01	0.041	0.02698
7079	0.005	0.034	9.1e-08	0.0008499200000000001	1e-07	0.01	0.0	0.01	0.005	0.00253
7082	0.027	0.033	6.88e-07	0.0005632	1e-06	0.01	0.0	0.01	0.041	0.00449
7083	0.02	0.042	7e-06	0.0026624	1e-05	0.01	0.0	0.02	0.01	0.00118
7085	0.005	0.024	1.6e-08	0.00053248	5e-09	0.01	0.0	0.01	0.005	0.00938
7086	0.005	0.032	5.4e-08	0.00078848	1e-08	0.01	0.0	0.01	0.005	0.01003
7087	0.005	0.031	1.04e-07	0.00054272	1e-07	0.01	0.0	0.01	0.005	0.01294
7088	0.027	0.038	3.9e-08	3.75e-05	1e-07	0.01	0.0	0.02	0.041	0.01503
7090	0.018	0.048	7.4e-08	0.00029696	5e-08	0.01	0.0	0.02	0.017	0.01155
7091	0.029	0.037000000000000005	7e-09	0.0018432	1e-08	0.01	0.0	0.02	0.043	0.00171
7092	0.027	0.042	5.463e-06	0.0006144	1e-05	0.01	0.0	0.01	0.041	0.0046
7093	0.023	0.037000000000000005	2.094e-06	0.0034816	1e-06	0.01	0.0	0.01	0.038	0.00149
7094	0.029	0.03	5e-09	0.0007168	1e-09	0.0	0.000499	0.01	0.043	0.01751
7095	0.004	0.039	5.6e-08	0.0038912	5e-08	0.01	0.0	0.01	0.004	0.00249
7096	0.026	0.04	3.05e-07	0.00055296	1e-07	0.01	0.0	0.01	0.04	0.00161
7097	0.018	0.05	1.2e-08	0.00012288	1e-09	0.0	9.9e-05	0.02	0.017	0.01709
7099	0.007	0.04	1.7998e-05	0.0008089600000000001	1e-05	0.01	0.0	0.02	0.007	0.00246
7100	0.034	0.027000000000000003	8.9e-08	0.00023552	1e-07	0.01	0.0	0.04	0.047	0.0012
7101	0.027	0.031	3.64e-07	0.00023552	1e-06	0.01	0.0	0.01	0.041	0.00271
7102	0.007	0.040999999999999995	9.01e-07	3.23e-05	1e-06	0.01	0.0	0.02	0.007	0.00581
7104	0.027	0.04	5e-09	0.00014335999999999998	1e-09	0.0	9.9e-05	0.01	0.041	0.0107
7105	0.007	0.038	2.1785e-05	0.000256	1e-05	0.01	0.0	0.01	0.007	0.01203
7106	0.02	0.038	5e-09	0.0012288	1e-08	0.01	0.0	0.01	0.009	0.00547
7107	0.005	0.043	6e-09	0.001536	1e-08	0.01	0.0	0.01	0.005	0.00553
7108	0.027	0.035	3.82e-07	0.00031744	1e-06	0.01	0.0	0.01	0.041	0.00297
7109	0.012	0.045	9.6e-08	0.0012288	1e-07	0.01	0.0	0.01	0.012	0.00159
7110	0.027	0.039	1.27e-07	0.0001536	5e-07	0.01	0.0	0.01	0.041	0.00606
7112	0.012	0.045	1.308e-06	0.00037888	1e-06	0.01	0.0	0.01	0.012	0.01269
7115	0.018	0.033	3e-09	0.00075776	5e-09	0.01	0.0	0.01	0.017	0.0117
7116	0.028	0.040999999999999995	4.538e-06	0.00033791999999999996	1e-05	0.01	0.0	0.01	0.042	0.00249
7119	0.015	0.05	1e-09	0.0007987199999999999	1e-10	0.01	0.0	0.01	0.014	0.00142
7121	0.007	0.037000000000000005	9.16e-07	0.0012288	1e-06	0.01	0.0	0.04	0.007	0.00138
7122	0.012	0.048	6e-09	0.0011264	1e-08	0.01	0.0	0.01	0.012	0.00118
7123	0.012	0.015	5.7e-08	0.00256	1e-08	0.01	0.0	0.01	0.012	0.00275
7124	0.024	0.05	1.3e-08	0.00026624	1e-09	0.01	0.0	0.01	0.039	0.00442
7125	0.024	0.046	2.6e-08	0.00073728	5e-09	0.01	0.0	0.01	0.039	0.00122
7128	0.015	0.05	5e-09	0.0014336	1e-09	0.01	0.0	0.01	0.014	0.00149
7129	0.012	0.047	1.1e-08	0.00022528	1e-08	0.01	0.0	0.01	0.012	0.00231
7131	0.028	0.047	2.6e-08	0.0005734399999999999	1e-08	0.01	0.0	0.01	0.042	0.00635
7133	0.02	0.05	7e-09	0.002048	5e-10	0.01	0.0	0.01	0.009	0.00809
7134	0.012	0.045	1.98e-07	0.0011264	1e-07	0.01	0.0	0.01	0.012	0.00142
7136	0.02	0.05	1e-09	0.0005734399999999999	1e-10	0.01	0.0	0.01	0.01	0.00154
7139	0.007	0.05	5e-09	0.00037888	5e-10	0.01	0.0	0.01	0.007	0.0024
7140	0.024	0.042	1.7e-08	0.00034816	5e-08	0.01	0.0	0.01	0.039	0.00131
7141	0.012	0.01	3e-09	0.00086016	5e-09	0.01	0.0	0.01	0.012	0.0101
7142	0.027	0.045	1.4e-08	0.00029696	5e-09	0.0	9.9e-05	0.01	0.041	0.00398
7143	0.027	0.042	5.22e-07	0.00029696	5e-07	0.01	0.0	0.01	0.041	0.00398
7144	0.022	0.05	5e-09	0.00018432	5e-11	0.01	0.0	0.01	0.037	0.00116
7145	0.027	0.042	1.1e-08	0.00031744	5e-09	0.0	9.9e-05	0.01	0.041	0.00297
7146	0.019	0.044000000000000004	0.000201426	0.008192	5e-05	0.01	0.0	0.02	0.022	0.00118
7147	0.029	0.039	4.4e-08	0.00033791999999999996	1e-07	0.01	0.0	0.01	0.043	0.00648
7148	0.019	0.046	2.6138e-05	0.001536	1e-05	0.01	0.0	0.01	0.022	0.00287
7149	0.019	0.038	5.1523e-05	0.0036864	5e-06	0.01	0.0	0.02	0.018	0.00118
7152	0.018	0.04	2.09e-07	0.00031744	5e-07	0.01	0.0	0.01	0.017	0.00673
7159	0.004	0.034	3.7e-08	0.00034816	1e-07	0.01	0.0	0.01	0.004	0.00181
7161	0.02	0.05	1e-08	0.00059392	5e-09	0.01	0.0	0.01	0.01	0.00493
7162	0.018	0.046	6.477e-06	0.002048	1e-07	0.0	0.000799	0.01	0.017	0.00135
7167	0.02	0.05	8e-09	0.00038911999999999996	5e-09	0.01	0.0	0.01	0.01	0.0032
7172	0.027	0.03	2.62e-07	0.0037888	1e-07	0.01	0.0	0.01	0.041	0.00799
7175	0.032	0.042	1.008e-06	0.00017408	1e-06	0.01	0.0	0.01	0.035	0.01251
7176	0.034	0.043	1.2e-08	0.00026624	1e-09	0.01	0.0	0.01	0.047	0.00116
7183	0.018	0.044000000000000004	5e-09	0.00047104	1e-08	0.01	0.0	0.01	0.017	0.00683
7184	0.027	0.032	2.7e-08	0.00027648	5e-08	0.01	0.0	0.01	0.041	0.0031
7188	0.018	0.035	1.55e-07	0.0012288	1e-07	0.01	0.0	0.01	0.017	0.00411
7189	0.027	0.044000000000000004	7.9e-08	0.00037888	1e-07	0.01	0.0	0.01	0.041	0.00286
7190	0.034	0.045	6.2e-08	0.00016384	1e-08	0.0	9.9e-05	0.01	0.047	0.00151
7191	0.02	0.037000000000000005	1.9e-07	0.0012288	1e-07	0.01	0.0	0.01	0.009	0.00616
7192	0.027	0.05	3e-09	0.0029696	1e-09	0.01	0.0	0.01	0.041	0.00184
7193	0.019	0.045	1.692e-06	0.0036864	1e-07	0.0	0.000499	0.01	0.019	0.00219
7194	0.02	0.045	1.2e-08	0.0004096	1e-08	0.01	0.0	0.01	0.009	0.00187
7195	0.02	0.040999999999999995	1.143e-06	0.001536	1e-07	0.0	0.000299	0.03	0.02	0.02017
7197	0.021	0.034	1.6e-08	0.0007987199999999999	5e-08	0.01	0.0	0.01	0.036	0.00253
7198	0.02	0.040999999999999995	1.88e-07	0.00047104	1e-07	0.01	0.0	0.01	0.009	0.00145
7201	0.02	0.05	1e-09	0.0027648	1e-09	0.0	0.000499	0.01	0.009	0.00245
7202	0.025	0.042	2.8e-08	0.00074752	1e-08	0.01	0.0	0.01	0.025	0.00164
7203	0.02	0.040999999999999995	3.433e-06	0.0023552	5e-07	0.01	0.0	0.03	0.02	0.00989
7204	0.02	0.040999999999999995	2.683e-06	0.002048	5e-07	0.01	0.0	0.03	0.02	0.0177
7206	0.005	0.042	4.5e-08	0.0024576	1e-08	0.01	0.0	0.01	0.005	0.00257
7207	0.019	0.043	4.923e-06	0.002048	1e-06	0.01	0.0	0.03	0.018	0.0119
7209	0.02	0.05	2.2e-08	0.00036864	1e-08	0.01	0.0	0.01	0.009	0.00386
7210	0.02	0.044000000000000004	7e-09	0.00064512	5e-09	0.01	0.0	0.01	0.009	0.00887
7212	0.02	0.043	3.63e-07	0.0014336	1e-08	0.0	0.000299	0.03	0.02	0.01927
7213	0.005	0.045	2e-09	0.00256	1e-09	0.01	0.0	0.01	0.005	0.00653
